studid;classid;schoolid;delta;delta_now;beta;dictator;dictator_schoolmate;risk;publicgood;trust;trust_return;comp;pca_socpref_interact;pca_timepref;pca_socpref_nointeract;pca_riskpref;math;read;age;kmeans_cluster;hierarchical_cluster;gpa_i;female;pared_d3
1039;34;6;0,62111801;0,71942449;1,1582733;20;10;62;75;90;33,333336;1;0,83736934;-0,773887327;-1,217603697;1,38994369;0,36558628;1,1801819;225;5;1;4,6999998;male;1
1040;6;2;0,80000001;0,33333334;0,41666666;50;50;69;100;100;30,000002;0;0,83606349;-1,49204277;1,065694568;2,565627765;1,207226;0,83099502;195;3;4;4,6999998;male;1
1041;48;8;0,97087377;0,69930071;0,72027975;50;0;56;100;100;50;1;1,28232399;0,634021699;-0,558718534;1,261997767;0,086409934;1,0674578;204;5;3;4,8000002;male;1
1042;22;4;0,89285713;0,52910054;0,5925926;50;40;50;100;100;47,126984;1;2,166239689;-0,054626675;0,621215572;2,016081397;0,63487083;-0,26402283;212;2;2;4,5255127;male;0
1043;16;3;0,75757575;0,75757575;1;50;50;10;40;40;42,850529;0;-0,314958898;-0,104237635;0,98661714;-1,172767448;-1,0623016;0,21698773;190;1;3;4,5;female;0
1044;53;9;0,48543689;0,5780347;1,1907514;25;10;25;100;50;42,648148;0;1,302000163;-1,944628317;-1,559856984;-0,420723645;0,86203516;0,41618875;187;3;1;4,5255127;male;0
1045;1;1;0,89285713;0,89285713;1;25;25;32;60;40;45,354496;1;0,175353686;1,026678768;-1,018909822;-0,107717596;-0,19409952;-0,22582361;217;1;1;4,5255127;female;0
1046;14;2;0,7352941;0,71942449;0,97841728;50;50;56;55;50;49,935184;1;-0,239975882;-0,562720351;0,535977328;0,369699587;1,146323;1,5041759;184;3;3;5;female;1
1048;16;3;0,68493152;0,5780347;0,8439306;50;15;50;50;100;31,640211;1;1,065687492;-1,377126711;0,082132891;2,202805736;0,46627623;0,82384688;196;5;5;5;female;1
1049;4;1;0,63291138;0,69930071;1,1048951;50;35;47;70;50;45,641537;1;0,492738721;-0,478005563;0,294367745;0,666809923;-0,43326673;1,0826908;215;3;2;4,9000001;female;1
1050;1;1;0,86206895;0,89285713;1,0357143;25;15;10;40;50;25,079367;0;-0,720654389;0,966454101;-0,99776829;-0,751320748;-0,13152979;0,46856675;205;4;3;4,6999998;female;0
1051;33;6;0,86206895;0,84033614;0,97478992;50;25;44;70;60;27,638889;0;-0,523914278;0,651543043;-0,516101444;0,47417361;0,12653045;0,082117446;231;1;3;4,6999998;male;0
1052;29;5;0,97087377;0,77519381;0,79844964;25;6,25;50;100;30;33,333336;0;-0,152582006;1,220317404;-1,332520915;0,870207307;0,04228887;-1,1799948;240;5;1;4;male;0
1053;18;3;0,60606062;0,49504951;0,81683165;0;0;50;50;50;33,333336;1;-0,264143041;-1,319976663;-1,568950507;0,669009658;-0,43815663;-0,87955308;209;4;1;4,5255127;female;0
1055;51;9;0,63291138;0,5780347;0,91329479;50;40;17;50;70;43,096561;0;0,250514282;-1,234932129;1,39372995;-0,486132661;-0,49917045;-0,045722831;206;3;2;4,8000002;female;1
1056;22;4;0,5780347;0,75757575;1,310606;25;25;17;60;50;13,687831;0;-0,793784679;-0,272574165;-1,122902919;0,131862757;-1,7100079;-2,6432998;193;4;1;3;female;0
1057;37;6;0,89285713;0,77519381;0,86821705;50;50;53;70;30;19,951059;1;-0,714382692;1,156891461;0,748813859;1,617646662;-0,33035368;-0,33198574;203;1;3;5;female;1
1058;44;7;0,69930071;0,69930071;1;25;0;35;50;100;50;1;1,265389443;0,07726451;-1,740856331;0,445216801;0,72433585;0,001968707;202;5;1;3,4000001;male;1
1060;15;3;0,97087377;0,97087377;1;50;50;30;40;50;47,021164;0;-0,453640852;2,13983309;0,903036743;-0,342400889;-0,57529956;-0,35975647;194;1;3;4,5255127;female;0
1061;44;7;0,77519381;0,77519381;1;50;0;29;60;100;95;1;2,700075974;0,756817047;-0,682072579;-0,668983685;-1,6394359;-2,1045203;198;5;4;4,3000002;male;0
1062;53;9;0,97087377;0,97087377;1;50;50;50;50;50;50;0;-0,192861076;1,491060042;1,173705065;1,260767836;-0,006944888;0,45263061;189;2;3;5;male;1
1064;40;6;0,77519381;0,81967211;1,057377;50;25;15;60;80;50;0;1,33870972;0,966478907;0,214249207;-0,63672972;-0,37269667;0,19870868;193;2;3;5;male;1
1065;44;7;0,66666669;0,47619048;0,71428567;50;25;75;100;100;50;1;1,962240985;-1,252931649;-0,084180516;2,917690821;-0,017503245;-0,3227284;193;5;4;3,4000001;male;0
1066;31;6;0,68493152;0,66666669;0,9733333;50;20;22;50;50;50;1;0,146417246;-0,931085146;0,194031049;-1,279306362;-0,23144181;-0,21082489;219;3;1;4,4000001;male;1
1067;11;2;0,77519381;0,77519381;1;50;25;10;60;20;30,628309;0;-1,124126299;0,419705228;-0,300344576;-1,370465138;1,5288568;0,10918511;185;4;1;5;male;1
1069;44;7;0,48543689;0,46511629;0,95813954;25;10;25;50;50;50;1;0,414651978;-2,102590757;-1,577680274;-0,624072874;-0,26600528;-1,0735983;191;3;5;3,9000001;male;0
1070;3;1;0,54054052;0,54054052;1;50;10;3;30;30;33,333336;1;-1,061307492;-1,542035145;0,006400227;-1,42900159;-2,2506893;-1,9434017;215;3;5;3,7;female;0
1071;1;1;0,5780347;0,62111801;1,0745342;50;25;67;50;70;47,500004;1;0,363293922;-0,952871222;0,363393983;2,181049326;-1,648327;-2,1359239;198;5;5;3,5999999;female;0
1072;11;2;0,81967211;0,80000001;0,97600001;50;25;43;100;30;38,60582;0;0,323663088;0,644536271;-0,638130635;0,233916011;0,50472945;0,86872548;186;5;1;4,9000001;female;1
1073;5;2;0,91743118;0,84033614;0,91596639;50;50;47;100;80;39,470898;0;0,784225189;1,153101534;0,929905267;0,396621234;0,50472945;0,86872548;198;2;2;4,9000001;female;1
1074;36;6;0,63291138;0,97087377;1,5339806;50;10;10;100;100;33,333336;1;0,898607283;0,339873132;-0,71332496;-1,18078783;0,70955479;1,4256676;227;1;1;4,5255127;female;1
1075;38;6;0,71942449;0,77519381;1,0775193;50;25;48;50;100;50,677254;1;0,222421348;0,256249564;0,591128339;0,837987667;0,60330778;-0,18047626;209;5;2;4,5255127;male;1
1076;2;1;0,7352941;0,89285713;1,2142857;22,5;45;25;90;20;43,915344;0;0,226570492;1,090305465;-0,521747681;-0,593169878;-0,24511136;-0,51806223;202;1;2;4,6999998;female;0
1077;52;9;0,46511629;0,97087377;2,0873785;50;50;8;99,900002;50;50,701057;0;1,049099743;-0,632867172;0,993191096;-1,828882515;-0,21632715;-1,0809802;225;2;2;4,9000001;male;1
1078;17;3;0,89285713;0,89285713;1;37,5;25;50;65;50;33,333336;1;-0,27271488;1,01280192;0,430166261;0,760993986;-0,70266265;-0,46697351;198;1;2;4,5;male;0
1079;29;5;0,75757575;0,69930071;0,92307693;25;12,5;20;100;50;50;1;1,077622076;-0,052915661;-1,149798595;-0,917116887;0,084298261;-1,1966339;233;5;1;4,5255127;male;0
1080;46;8;0,56497175;0,52910054;0,93650794;45;25;5;30;50;35,560844;1;-0,414896169;-1,050749205;0,688747302;-1,511589615;0,39970535;-0,36128011;208;3;1;4,9000001;male;1
1081;21;3;0,97087377;0,97087377;1;50;50;50;100;50;50;1;1,134903353;1,668344418;0,85228239;0,972204745;-1,2752401;-0,72347337;185;2;2;4,5999999;male;0
1082;9;2;0,97087377;0,97087377;1;25;0;35;100;70;44,973808;1;1,378902242;1,03804434;-1,664811026;-0,120694207;0,52151144;0,60460883;201;5;3;4,5999999;male;1
1083;40;6;0,77519381;0,89285713;1,1517857;50;50;30;50;60;50;1;0,268935218;1,258898304;1,018014837;-0,156031567;-0,22344011;0,23421313;201;2;2;4,4000001;female;0
1084;41;7;0,52910054;0,51813471;0,97927457;47,5;25;22;40;40;34,365082;0;-1,167236357;-0,930080693;0,223415739;-0,429290225;0,037398361;0,71135718;193;3;5;4,5;female;0
1085;20;3;0,63291138;0,75757575;1,1969697;50;10;50;90;50;48,632275;1;0,949444065;-0,041942709;-1,0203642;1,4258643;0,003390668;0,43634328;182;5;3;4,8000002;female;0
1086;17;3;0,97087377;0,97087377;1;25;25;35;85;60;41,666668;1;0,764967571;1,673649275;-0,149386351;0,112366689;0,99706644;0,20995708;197;5;3;4,5255127;male;0
1087;49;8;0,97087377;0,97087377;1;0;0;40;100;100;66,666672;1;2,140788994;2,136431832;-1,502683721;-0,08220324;1,7115659;1,1798307;225;5;4;4,3000002;male;1
1089;11;2;0,80000001;0,71942449;0,89928055;40;25;49;70;50;46,234127;1;0,417496531;0,137640722;-0,602206888;0,689474001;1,4379466;1,3800853;185;5;1;4,5255127;male;1
1090;42;7;0,97087377;0,97087377;1;50;50;50;100;50;53,148151;1;0,950997479;1,610965015;0,405691522;0,905909393;-1,2457887;-1,0140722;194;2;2;4,5;female;0
1091;13;2;0,63291138;0,5780347;0,91329479;50;50;29;100;100;50;0;1,025497213;-2,351910395;1,099569034;-0,49065309;1,0974228;1,4663279;193;3;2;5;male;1
1092;18;3;0,5780347;0,69930071;1,2097902;0;5;10;100;30;43,044971;0;1,270554597;-0,56133084;-2,06355542;-1,804862674;-0,42870981;-0,14567424;212;4;1;4,3000002;female;0
1093;20;3;0,55248618;0,59171599;1,0710059;50;25;32;75;30;22,654762;1;-0,531452522;-1,025195779;-0,367300009;0,639104271;-0,50217146;-0,21117611;177;3;5;3,4000001;female;1
1094;44;7;0,86206895;0,81967211;0,95081967;25;25;20;40;40;47,252647;0;-0,346934089;1,610752581;-1,128340112;-0,947737246;-1,4387225;-1,8695805;205;4;3;4,3000002;male;0
1095;8;2;0,52910054;0,66666669;1,26;50;0;61;100;100;27,57275;1;0,628078298;-2,608830536;0,220343964;1,110018162;0,97061545;1,3741096;198;3;5;4,8000002;male;1
1097;7;2;0,89285713;0,52910054;0,5925926;0,25;0,25;80;68;30;50;1;0,070549968;-0,087848622;-1,104429866;1,259314537;0,89804316;0,032551702;192;5;1;5;male;1
1098;53;9;0,84033614;0,91743118;1,0917431;45;25;19;100;50;22,371693;1;-0,148221348;0,81509357;-0,208677614;-0,218685617;-0,3528035;1,0198838;177;1;1;4,5255127;female;0
1099;30;5;0,97087377;0,69930071;0,72027975;50;50;35;55,5;60;50;1;0,099068664;0,313753837;0,573523416;0,221367878;-0,97061348;-0,67285335;193;1;4;4,5255127;male;1
1100;1;1;0,59171599;0,66666669;1,1266667;25;25;26;30;30;39,906086;0;-1,078768642;-0,61662682;-0,664099997;-0,431244991;-1,8335921;-1,5485163;199;4;1;3,0999999;male;1
1101;33;6;0,71942449;0,89285713;1,2410713;25;12,5;3;35;10;13,708995;0;-1,874106071;0,327972773;-1,62437245;-1,382944134;-0,003944481;0,56570655;215;4;1;4,9000001;female;1
1102;39;6;0,63291138;0,75757575;1,1969697;5;5;45;50;20;19,645504;1;-2,087702846;0,038178569;-2,333789862;1,149773578;1,337701;0,26620227;201;4;1;4,6999998;female;0
1103;46;8;0,51813471;0,49504951;0,95544553;7,5;0,5;27;30;20;26,871693;0;-0,870078601;-1,245870851;-1,262923903;-0,502521394;-0,30890402;-0,33128268;215;4;1;4,8000002;male;0
1104;10;2;0,97087377;0,94339621;0,97169811;50;45;25;62;30;28,357141;0;-0,786045779;1,20392377;0,587474;-1,005771375;-1,1078678;-2,1747093;197;1;2;4,1999998;female;1
1105;53;9;0,75757575;0,81967211;1,0819672;50;50;2;100;90;33,333336;0;1,178109283;0,040119405;0,909693312;-1,1959187;-1,0321836;0,81142604;177;2;2;4,5255127;female;0
1106;15;3;0,69930071;0,81967211;1,1721312;25;25;42;65;60;44,656086;0;0,647304061;-0,038941116;-0,751997437;0,164802654;-0,18565345;-1,0472331;194;5;1;3,2;male;1
1107;16;3;0,77519381;0,89285713;1,1517857;15;15;49;50;70;30,001324;1;0,462103489;0,578846284;-1,144421898;1,509007035;0,086076349;0,36826348;200;5;3;4,5255127;female;0
1108;25;4;0,62111801;0,69930071;1,1258742;50;25;10;30;50;21,30291;0;-1,031457774;0,073997699;0,354462484;-0,802930706;-2,2599139;-1,7153757;195;1;1;3,5;female;0
